x,y,z,Vx,Vy,Vz
0.7,-0.8,0.4,0.135046,-0.519706,-0.424152
0.7,-0.8,0.5,0.152647,-0.64711,-0.45451
0.7,-0.8,0.6,0.16686,-0.762186,-0.460755
0.7,-0.8,0.7,0.17694,-0.858987,-0.450079
0.7,-0.8,0.8,0.18293,-0.935699,-0.428785
0.7,-0.8,0.9,0.185315,-0.993102,-0.40169
0.7,-0.8,1,0.18476,-1.03332,-0.372144
0.7,-0.7,-1,0.164677,-1.08997,0.375179
0.7,-0.7,-0.9,0.162759,-1.04741,0.412327
0.7,-0.7,-0.8,0.156852,-0.983685,0.449367
0.7,-0.7,-0.7,0.14583,-0.894845,0.482943
0.7,-0.7,-0.6,0.128665,-0.77797,0.507532
0.7,-0.7,-0.5,0.104832,-0.632979,0.514897
0.7,-0.7,-0.4,0.0749738,-0.465338,0.49424
0.7,-0.7,-0.3,0.0417025,-0.289126,0.434083
0.7,-0.7,-0.2,0.0100704,-0.128448,0.32682
0.7,-0.7,-0.1,-0.0131278,-0.0139434,0.175103
0.7,-0.7,0,-0.021724,0.0273879,-0.00403242
0.7,-0.7,0.1,-0.0132308,-0.0151803,-0.182661
0.7,-0.7,0.2,0.00974042,-0.130304,-0.333062
0.7,-0.7,0.3,0.0409788,-0.290707,-0.438661
0.7,-0.7,0.4,0.0737361,-0.465869,-0.497234
0.7,-0.7,0.5,0.103046,-0.632008,-0.516621
0.7,-0.7,0.6,0.126375,-0.775369,-0.508343
0.7,-0.7,0.7,0.143127,-0.890712,-0.483147
0.7,-0.7,0.8,0.153841,-0.978237,-0.449189
0.7,-0.7,0.9,0.159544,-1.0409,-0.411915
0.7,-0.7,1,0.161349,-1.08266,-0.374633
0.7,-0.6,-1,0.13963,-1.14319,0.367477
0.7,-0.6,-0.9,0.13532,-1.10093,0.411861
0.7,-0.6,-0.8,0.125915,-1.03388,0.459455
0.7,-0.6,-0.7,0.109599,-0.935681,0.507589
0.7,-0.6,-0.6,0.0843749,-0.800066,0.550855
0.7,-0.6,-0.5,0.0485521,-0.62298,0.579617
0.7,-0.6,-0.4,0.00183948,-0.406683,0.578835
0.7,-0.6,-0.3,-0.0528516,-0.166053,0.52907
0.7,-0.6,-0.2,-0.10753,0.0654688,0.412738
0.7,-0.6,-0.1,-0.149281,0.23767,0.226869
0.7,-0.6,0,-0.164945,0.30116,-0.00482279
0.7,-0.6,0.1,-0.148907,0.235201,-0.235671
0.7,-0.6,0.2,-0.107094,0.0617425,-0.419452
0.7,-0.6,0.3,-0.0527495,-0.169426,-0.533373
0.7,-0.6,0.4,0.00134267,-0.408489,-0.581107
0.7,-0.6,0.5,0.0473795,-0.622661,-0.580476
0.7,-0.6,0.6,0.0825863,-0.797583,-0.550855
0.7,-0.6,0.7,0.107319,-0.931283,-0.507116
0.7,-0.6,0.8,0.123281,-1.02793,-0.458747
0.7,-0.6,0.9,0.132459,-1.09379,-0.411055
0.7,-0.6,1,0.136644,-1.13519,-0.366644
0.7,-0.5,-1,0.113895,-1.19814,0.346104
0.7,-0.5,-0.9,0.107519,-1.15862,0.395726
0.7,-0.5,-0.8,0.0949751,-1.09144,0.452388
0.7,-0.5,-0.7,0.0735466,-0.987581,0.51499
0.7,-0.5,-0.6,0.0397268,-0.836419,0.57964
0.7,-0.5,-0.5,-0.0104456,-0.62744,0.637031
0.7,-0.5,-0.4,-0.0800082,-0.355181,0.668775
0.7,-0.5,-0.3,-0.167684,-0.0298939,0.64486
0.7,-0.5,-0.2,-0.262356,0.306589,0.529092
0.7,-0.5,-0.1,-0.339536,0.572734,0.301987
0.7,-0.5,0,-0.369444,0.674225,-0.00602523
0.7,-0.5,0.1,-0.338226,0.568071,-0.312522
0.7,-0.5,0.2,-0.26053,0.299767,-0.536145
0.7,-0.5,0.3,-0.166237,-0.0359434,-0.648392
0.7,-0.5,0.4,-0.079426,-0.358678,-0.669823
0.7,-0.5,0.5,-0.0108064,-0.627867,-0.636691
0.7,-0.5,0.6,0.0385613,-0.834,-0.578666
0.7,-0.5,0.7,0.0717779,-0.982826,-0.513799
0.7,-0.5,0.8,0.0927942,-1.0849,-0.451181
0.7,-0.5,0.9,0.105083,-1.15078,-0.394586
0.7,-0.5,1,0.111321,-1.18941,-0.345055
0.7,-0.4,-1,0.0882282,-1.2522,0.308297
0.7,-0.4,-0.9,0.0805616,-1.21794,0.359374
0.7,-0.4,-0.8,0.0660088,-1.15458,0.420977
0.7,-0.4,-0.7,0.0409141,-1.05077,0.494336
0.7,-0.4,-0.6,-0.000136463,-0.891392,0.578831
0.7,-0.4,-0.5,-0.0646974,-0.657604,0.66872
0.7,-0.4,-0.4,-0.161725,-0.330484,0.746514
0.7,-0.4,-0.3,-0.297007,0.0955645,0.772838
0.7,-0.4,-0.2,-0.460455,0.580918,0.681895
0.7,-0.4,-0.1,-0.608107,1.00083,0.412384
0.7,-0.4,0,-0.668851,1.16983,-0.00790772
0.7,-0.4,0.1,-0.604855,0.992231,-0.425252
0.7,-0.4,0.2,-0.456091,0.569176,-0.688723
0.7,-0.4,0.3,-0.293475,0.0858985,-0.774687
0.7,-0.4,0.4,-0.159721,-0.335867,-0.7457
0.7,-0.4,0.5,-0.0641143,-0.658644,-0.666912
0.7,-0.4,0.6,-0.000623013,-0.888843,-0.576859
0.7,-0.4,0.7,0.0396982,-1.04551,-0.49252
0.7,-0.4,0.8,0.0643273,-1.14735,-0.419401
0.7,-0.4,0.9,0.0786036,-1.20936,-0.35803
0.7,-0.4,1,0.0861252,-1.24273,-0.30715
0.7,-0.3,-1,0.0633085,-1.30154,0.252532
0.7,-0.3,-0.9,0.0555712,-1.27441,0.299526
0.7,-0.3,-0.8,0.0410166,-1.2185,0.358878
0.7,-0.3,-0.7,0.0154103,-1.12126,0.43415
0.7,-0.3,-0.6,-0.0282899,-0.964437,0.528975
0.7,-0.3,-0.5,-0.101726,-0.721761,0.644636
0.7,-0.3,-0.4,-0.223088,-0.357953,0.772594
0.7,-0.3,-0.3,-0.415389,0.162495,0.875695
0.7,-0.3,-0.2,-0.687079,0.831402,0.85698
0.7,-0.3,-0.1,-0.97449,1.48922,0.567919
0.7,-0.3,0,-1.10553,1.77786,-0.0108142
0.7,-0.3,0.1,-0.967065,1.47382,-0.58342
0.7,-0.3,0.2,-0.678287,0.812695,-0.862049
0.7,-0.3,0.3,-0.409046,0.148905,-0.874571
0.7,-0.3,0.4,-0.219574,-0.364774,-0.769479
0.7,-0.3,0.5,-0.100287,-0.722917,-0.641449
0.7,-0.3,0.6,-0.0281792,-0.961422,-0.526284
0.7,-0.3,0.7,0.0147107,-1.11531,-0.432006
0.7,-0.3,0.8,0.0398374,-1.21054,-0.357189
0.7,-0.3,0.9,0.0541208,-1.26512,-0.298184
0.7,-0.3,1,0.0617188,-1.2914,-0.251446
0.7,-0.2,-1,0.0395522,-1.34151,0.179449
0.7,-0.2,-0.9,0.0332317,-1.32185,0.215825
0.7,-0.2,-0.8,0.0213273,-1.27511,0.263428
0.7,-0.2,-0.7,-7.11239e-005,-1.18898,0.326831
0.7,-0.2,-0.6,-0.0380929,-1.0448,0.412494
0.7,-0.2,-0.5,-0.1062,-0.813599,0.528572
0.7,-0.2,-0.4,-0.230197,-0.450032,0.68114
0.7,-0.2,-0.3,-0.456824,0.111392,0.856232
0.7,-0.2,-0.2,-0.846838,0.926509,0.960648
0.7,-0.2,-0.1,-1.36523,1.86763,0.732981
0.7,-0.2,0,-1.64457,2.3367,-0.0144817
0.7,-0.2,0.1,-1.34976,1.84266,-0.749434
0.7,-0.2,0.2,-0.83214,0.900984,-0.961335
0.7,-0.2,0.3,-0.448119,0.0955634,-0.851576
0.7,-0.2,0.4,-0.225896,-0.456917,-0.676369
0.7,-0.2,0.5,-0.104401,-0.814115,-0.524862
0.7,-0.2,0.6,-0.0376535,-1.04099,-0.409794
0.7,-0.2,0.7,-0.000376814,-1.18226,-0.324876
0.7,-0.2,0.8,0.0206106,-1.26645,-0.261988
0.7,-0.2,0.9,0.0322925,-1.31192,-0.214735
0.7,-0.2,1,0.0385015,-1.33081,-0.1786
0.7,-0.1,-1,0.0169674,-1.36742,0.092497
0.7,-0.1,-0.9,0.0134491,-1.35345,0.112256
0.7,-0.1,-0.8,0.00681421,-1.31436,0.138703
0.7,-0.1,-0.7,-0.00529968,-1.23882,0.175053
0.7,-0.1,-0.6,-0.0274706,-1.10985,0.226454
0.7,-0.1,-0.5,-0.0691452,-0.900974,0.301095
0.7,-0.1,-0.4,-0.151076,-0.569577,0.410896
0.7,-0.1,-0.3,-0.320457,-0.0475837,0.565804
0.7,-0.1,-0.2,-0.67428,0.751782,0.730757
0.7,-0.1,-0.1,-1.28689,1.78187,0.66541
0.7,-0.1,0,-1.69916,2.35959,-0.0142576
0.7,-0.1,0.1,-1.26567,1.75219,-0.676441
0.7,-0.1,0.2,-0.659162,0.725726,-0.727247
0.7,-0.1,0.3,-0.313265,-0.0620618,-0.560621
0.7,-0.1,0.4,-0.147936,-0.575084,-0.407054
0.7,-0.1,0.5,-0.0678755,-0.90042,-0.298534
0.7,-0.1,0.6,-0.0270967,-1.10524,-0.224752
0.7,-0.1,0.7,-0.00537851,-1.23147,-0.173894
0.7,-0.1,0.8,0.00649846,-1.30518,-0.137885
0.7,-0.1,0.9,0.0130094,-1.3431,-0.111657
0.7,-0.1,1,0.0164668,-1.35636,-0.0920423
0.7,0,-1,-0.00486805,-1.37578,-0.00214878
0.7,0,-0.9,-0.00474503,-1.36385,-0.00261462
0.7,0,-0.8,-0.00446831,-1.32761,-0.00324275
0.7,0,-0.7,-0.00394496,-1.2563,-0.00411512
0.7,0,-0.6,-0.00300866,-1.13396,-0.00536775
0.7,0,-0.5,-0.00133706,-0.936243,-0.00723046
0.7,0,-0.4,0.00175353,-0.625126,-0.0100803
0.7,0,-0.3,0.00783207,-0.142456,-0.0143996
0.7,0,-0.2,0.0204272,0.580398,-0.0198208
0.7,0,-0.1,0.0436244,1.49094,-0.0198266
0.7,0,0,0.0606767,1.99651,0.000448542
0.7,0,0.1,0.0427489,1.46517,0.0200719
0.7,0,0.2,0.0198575,0.557555,0.0196369
0.7,0,0.3,0.00756953,-0.155194,0.0142054
0.7,0,0.4,0.00164276,-0.62972,0.0099397
0.7,0,0.5,-0.00137363,-0.935169,0.00713162
0.7,0,0.6,-0.00300573,-1.12901,0.0052958
0.7,0,0.7,-0.00391935,-1.24872,0.0040603
0.7,0,0.8,-0.00442909,-1.31826,0.00319914
0.7,0,0.9,-0.00469759,-1.35335,0.00257864
0.7,0,1,-0.00481579,-1.3646,0.0021182
0.7,0.1,-1,-0.0266536,-1.36532,-0.0966283
0.7,0.1,-0.9,-0.0229044,-1.35103,-0.117247
0.7,0.1,-0.8,-0.0157519,-1.31154,-0.144832
0.7,0.1,-0.7,-0.00267121,-1.23549,-0.182719
0.7,0.1,-0.6,0.0211923,-1.10578,-0.23624
0.7,0.1,-0.5,0.0657806,-0.89579,-0.313838
0.7,0.1,-0.4,0.152767,-0.562557,-0.427697
0.7,0.1,-0.3,0.331002,-0.0373276,-0.587585
0.7,0.1,-0.2,0.699551,0.767574,-0.755983
0.7,0.1,-0.1,1.33055,1.80465,-0.68471
0.7,0.1,0,1.75152,2.38554,0.0146476
0.7,0.1,0.1,1.30877,1.77471,0.696184
0.7,0.1,0.2,0.683851,0.741232,0.752422
0.7,0.1,0.3,0.323461,-0.0520033,0.582196
0.7,0.1,0.4,0.149462,-0.568193,0.423658
0.7,0.1,0.5,0.0644571,-0.895328,0.311119
0.7,0.1,0.6,0.0208307,-1.10124,0.234414
0.7,0.1,0.7,-0.00253976,-1.22819,0.181461
0.7,0.1,0.8,-0.0153584,-1.30241,0.143933
0.7,0.1,0.9,-0.0223714,-1.34072,0.11658
0.7,0.1,1,-0.0260504,-1.3543,0.0961153
0.7,0.2,-1,-0.0490869,-1.33744,-0.183115
0.7,0.2,-0.9,-0.0425744,-1.31721,-0.22016
0.7,0.2,-0.8,-0.0302445,-1.26979,-0.268597
0.7,0.2,-0.7,-0.00807928,-1.1828,-0.333026
0.7,0.2,-0.6,0.0312035,-1.03754,-0.419915
0.7,0.2,-0.5,0.101267,-0.804946,-0.53732
0.7,0.2,-0.4,0.228089,-0.439638,-0.690923
0.7,0.2,-0.3,0.458189,0.123505,-0.865683
0.7,0.2,-0.2,0.850617,0.938617,-0.966694
0.7,0.2,-0.1,1.36703,1.87524,-0.733677
0.7,0.2,0,1.64326,2.34004,0.014502
0.7,0.2,0.1,1.35168,1.8504,0.750317
0.7,0.2,0.2,0.835894,0.91305,0.967556
0.7,0.2,0.3,0.449396,0.107532,0.86106
0.7,0.2,0.4,0.223728,-0.446677,0.686101
0.7,0.2,0.5,0.0994537,-0.805599,0.533534
0.7,0.2,0.6,0.0307901,-1.03385,0.417137
0.7,0.2,0.7,-0.00771848,-1.17619,0.331
0.7,0.2,0.8,-0.0294524,-1.26122,0.267093
0.7,0.2,0.9,-0.0415465,-1.30737,0.219015
0.7,0.2,1,-0.0479388,-1.32682,0.182216
0.7,0.3,-1,-0.0725862,-1.29577,-0.255521
0.7,0.3,-0.9,-0.0647046,-1.26792,-0.302938
0.7,0.3,-0.8,-0.0498367,-1.21118,-0.362749
0.7,0.3,-0.7,-0.023698,-1.113,-0.438472
0.7,0.3,-0.6,0.0207961,-0.955172,-0.533623
0.7,0.3,-0.5,0.0952765,-0.711538,-0.649239
0.7,0.3,-0.4,0.217741,-0.347213,-0.776324
0.7,0.3,-0.3,0.410581,0.172335,-0.877182
0.7,0.3,-0.2,0.681066,0.837323,-0.855158
0.7,0.3,-0.1,0.965155,1.48822,-0.564662
0.7,0.3,0,1.09406,1.77285,0.0107837
0.7,0.3,0.1,0.957846,1.47298,0.580206
0.7,0.3,0.2,0.672359,0.818698,0.860364
0.7,0.3,0.3,0.404264,0.158696,0.87616
0.7,0.3,0.4,0.214236,-0.354153,0.773245
0.7,0.3,0.5,0.0938558,-0.712835,0.646043
0.7,0.3,0.6,0.0207225,-0.952298,0.5309
0.7,0.3,0.7,-0.0229431,-1.10719,0.436287
0.7,0.3,0.8,-0.0485875,-1.20334,0.361018
0.7,0.3,0.9,-0.0631732,-1.25874,0.301554
0.7,0.3,1,-0.0709079,-1.28574,0.254395
0.7,0.4,-1,-0.0971431,-1.24504,-0.310505
0.7,0.4,-0.9,-0.0893727,-1.20999,-0.361766
0.7,0.4,-0.8,-0.0746047,-1.14579,-0.423497
0.7,0.4,-0.7,-0.0491732,-1.04115,-0.496854
0.7,0.4,-0.6,-0.0076819,-0.881039,-0.581087
0.7,0.4,-0.5,0.0573386,-0.646883,-0.670264
0.7,0.4,-0.4,0.154629,-0.320229,-0.746701
0.7,0.4,-0.3,0.289595,0.103794,-0.771091
0.7,0.4,-0.2,0.451786,0.58506,-0.678507
0.7,0.4,-0.1,0.597599,0.999968,-0.409397
0.7,0.4,0,0.657413,1.16658,0.00788729
0.7,0.4,0.1,0.594405,0.99146,0.422272
0.7,0.4,0.2,0.447488,0.573381,0.685409
0.7,0.4,0.3,0.286108,0.0941081,0.773026
0.7,0.4,0.4,0.152657,-0.325703,0.745945
0.7,0.4,0.5,0.0567869,-0.648054,0.66848
0.7,0.4,0.6,-0.0071557,-0.878637,0.579114
0.7,0.4,0.7,-0.0479065,-1.03603,0.495023
0.7,0.4,0.8,-0.0728619,-1.13871,0.421898
0.7,0.4,0.9,-0.0873444,-1.20155,0.360396
0.7,0.4,1,-0.0949629,-1.2357,0.309331
0.7,0.5,-1,-0.122348,-1.18991,-0.347528
0.7,0.5,-0.9,-0.115892,-1.14961,-0.397146
0.7,0.5,-0.8,-0.103198,-1.08166,-0.453704
0.7,0.5,-0.7,-0.0815593,-0.977113,-0.51604
0.7,0.5,-0.6,-0.0475045,-0.825504,-0.580178
0.7,0.5,-0.5,0.00284693,-0.616553,-0.636734
0.7,0.5,-0.4,0.0723949,-0.345138,-0.667341
0.7,0.5,-0.3,0.159701,-0.0218385,-0.642263
0.7,0.5,-0.2,0.253603,0.311596,-0.52598
0.7,0.5,-0.1,0.329907,0.574664,-0.299771
0.7,0.5,0,0.359422,0.674824,0.00601502
0.7,0.5,0.1,0.328624,0.570034,0.310307
0.7,0.5,0.2,0.251816,0.304796,0.533071
0.7,0.5,0.3,0.158288,-0.027917,0.645852
0.7,0.5,0.4,0.0718424,-0.348719,0.668438
0.7,0.5,0.5,0.0032372,-0.617102,0.636427
0.7,0.5,0.6,-0.0463049,-0.823229,0.579218
0.7,0.5,0.7,-0.0797491,-0.972511,0.51485
0.7,0.5,0.8,-0.100968,-1.07527,0.452489
0.7,0.5,0.9,-0.113398,-1.14191,0.395992
0.7,0.5,1,-0.11971,-1.18131,0.346463
0.7,0.6,-1,-0.147537,-1.13418,-0.368184
0.7,0.6,-0.9,-0.143152,-1.09119,-0.412439
0.7,0.6,-0.8,-0.133627,-1.02346,-0.459804
0.7,0.6,-0.7,-0.117163,-0.924721,-0.50757
0.7,0.6,-0.6,-0.0917953,-0.788843,-0.550299
0.7,0.6,-0.5,-0.055889,-0.611944,-0.578361
0.7,0.6,-0.4,-0.0092255,-0.39647,-0.576822
0.7,0.6,-0.3,0.0452282,-0.157379,-0.526501
0.7,0.6,-0.2,0.0995068,0.0721209,-0.410208
0.7,0.6,-0.1,0.140858,0.242499,-0.22526
0.7,0.6,0,0.156354,0.305245,0.00481727
0.7,0.6,0.1,0.140496,0.240035,0.23406
0.7,0.6,0.2,0.09909,0.0683843,0.416941
0.7,0.6,0.3,0.0451461,-0.160797,0.530838
0.7,0.6,0.4,-0.00870953,-0.39836,0.579129
0.7,0.6,0.5,-0.0546964,-0.611743,0.579249
0.7,0.6,0.6,-0.089983,-0.7865,0.550317
0.7,0.6,0.7,-0.114854,-0.920475,0.507106
0.7,0.6,0.8,-0.130957,-1.01766,0.459098
0.7,0.6,0.9,-0.140248,-1.08419,0.41163
0.7,0.6,1,-0.144502,-1.12632,0.367343
0.7,0.7,-1,-0.171977,-1.08042,-0.375272
0.7,0.7,-0.9,-0.169973,-1.0372,-0.412227
0.7,0.7,-0.8,-0.16395,-0.972889,-0.448995
0.7,0.7,-0.7,-0.152796,-0.883619,-0.482205
0.7,0.7,-0.6,-0.135509,-0.766572,-0.506339
0.7,0.7,-0.5,-0.111601,-0.621774,-0.513208
0.7,0.7,-0.4,-0.081748,-0.454775,-0.492121
0.7,0.7,-0.3,-0.0485806,-0.279627,-0.431787
0.7,0.7,-0.2,-0.0171251,-0.120225,-0.324801
0.7,0.7,-0.1,0.00590234,-0.00679166,-0.173905
0.7,0.7,0,0.0144288,0.0341146,0.00402787
0.7,0.7,0.1,0.00600963,-0.00803853,0.181459
0.7,0.7,0.2,-0.0167885,-0.122109,0.33105
0.7,0.7,0.3,-0.0478498,-0.281264,0.436383
0.7,0.7,0.4,-0.0805031,-0.455393,0.495139
0.7,0.7,0.5,-0.109807,-0.620918,0.514953
0.7,0.7,0.6,-0.133209,-0.764106,0.507168
0.7,0.7,0.7,-0.150076,-0.879635,0.482421
0.7,0.7,0.8,-0.160917,-0.967595,0.448823
0.7,0.7,0.9,-0.16673,-1.03085,0.411819
0.7,0.7,1,-0.168616,-1.07327,0.374725
0.7,0.8,-1,-0.195007,-1.0301,-0.371968
0.7,0.8,-0.9,-0.19535,-0.988561,-0.401082
0.7,0.8,-0.8,-0.192647,-0.929729,-0.427589
0.7,0.8,-0.7,-0.186239,-0.85156,-0.448103
0.7,0.8,-0.6,-0.17566,-0.753394,-0.45779
0.7,0.8,-0.5,-0.1609,-0.637208,-0.450364
0.7,0.8,-0.4,-0.142755,-0.509133,-0.418728
0.7,0.8,-0.3,-0.123126,-0.380636,-0.356653
0.7,0.8,-0.2,-0.105037,-0.268253,-0.261567
0.7,0.8,-0.1,-0.0920759,-0.190656,-0.137548
0.7,0.8,0,-0.0872485,-0.163041,0.00348637
0.7,0.8,0.1,-0.0917216,-0.19121,0.144199
0.7,0.8,0.2,-0.104283,-0.269036,0.267351
0.7,0.8,0.3,-0.121913,-0.381144,0.361268
0.7,0.8,0.4,-0.141044,-0.508885,0.422128
0.7,0.8,0.5,-0.158696,-0.635876,0.452682
0.7,0.8,0.6,-0.173008,-0.750837,0.459238
0.7,0.8,0.7,-0.183215,-0.847796,0.448897
0.7,0.8,0.8,-0.18934,-0.924877,0.427913
0.7,0.8,0.9,-0.19185,-0.982794,0.40108
0.7,0.8,1,-0.191395,-1.02361,0.371742
0.7,0.9,-1,-0.216129,-0.983797,-0.361269
0.7,0.9,-0.9,-0.218565,-0.945219,-0.38291
0.7,0.9,-0.8,-0.218724,-0.89286,-0.400401
0.7,0.9,-0.7,-0.216216,-0.825932,-0.410714
0.7,0.9,-0.6,-0.210835,-0.744994,-0.409955
0.7,0.9,-0.5,-0.202719,-0.652739,-0.393596
0.7,0.9,-0.4,-0.192516,-0.55475,-0.357153
0.7,0.9,-0.3,-0.181479,-0.459821,-0.297417
0.7,0.9,-0.2,-0.171386,-0.379266,-0.214068
0.7,0.9,-0.1,-0.164187,-0.324854,-0.111072
0.7,0.9,0,-0.161429,-0.305648,0.00309912
0.7,0.9,0.1,-0.163702,-0.325014,0.117051
0.7,0.9,0.2,-0.170406,-0.379403,0.219444
0.7,0.9,0.3,-0.179993,-0.459643,0.301942
0.7,0.9,0.4,-0.190529,-0.55396,0.360738
0.7,0.9,0.5,-0.20026,-0.65111,0.396279
0.7,0.9,0.6,-0.207957,-0.742411,0.411852
0.7,0.9,0.7,-0.212991,-0.822382,0.41197
0.7,0.9,0.8,-0.215233,-0.88841,0.401156
0.7,0.9,0.9,-0.214888,-0.939983,0.383285
0.7,0.9,1,-0.21234,-0.977911,0.361362
0.7,1,-1,-0.235023,-0.941543,-0.345705
0.7,1,-0.9,-0.239196,-0.906618,-0.360728
0.7,1,-0.8,-0.241658,-0.86094,-0.370782
0.7,1,-0.7,-0.242169,-0.804497,-0.373342
0.7,1,-0.6,-0.240633,-0.738433,-0.365435
0.7,1,-0.5,-0.237191,-0.665493,-0.343935
0.7,1,-0.4,-0.232292,-0.590347,-0.306123
0.7,1,-0.3,-0.226719,-0.519547,-0.250511
0.7,1,-0.2,-0.2215,-0.460851,-0.177754
0.7,1,-0.1,-0.217705,-0.421849,-0.0912775
0.7,1,0,-0.216154,-0.408147,0.00281077
0.7,1,0.1,-0.217156,-0.421786,0.0967429
0.7,1,0.2,-0.220406,-0.46062,0.182782
0.7,1,0.3,-0.225093,-0.518975,0.254901
0.7,1,0.4,-0.23016,-0.589248,0.309775
0.7,1,0.5,-0.234595,-0.663716,0.346839
0.7,1,0.6,-0.237633,-0.735892,0.367648
0.7,1,0.7,-0.238834,-0.80117,0.374954
0.7,1,0.8,-0.238063,-0.856863,0.371894
0.7,1,0.9,-0.235415,-0.901869,0.361437
0.7,1,1,-0.231126,-0.936219,0.346096
0.8,-1,-1,0.25938,-1.06291,0.352342
0.8,-1,-0.9,0.264962,-1.03931,0.365817
0.8,-1,-0.8,0.268528,-1.00592,0.373992
0.8,-1,-0.7,0.269753,-0.962664,0.374441
0.8,-1,-0.6,0.268487,-0.910468,0.36438
0.8,-1,-0.5,0.264866,-0.85169,0.340963
0.8,-1,-0.4,0.259409,-0.790352,0.301812
0.8,-1,-0.3,0.253041,-0.732085,0.245757
0.8,-1,-0.2,0.246992,-0.683523,0.173624
0.8,-1,-0.1,0.242546,-0.651121,0.0887498
0.8,-1,0,0.240689,-0.639628,-0.00314469
0.8,-1,0.1,0.241795,-0.650774,-0.0948779
0.8,-1,0.2,0.245502,-0.682751,-0.179298
0.8,-1,0.3,0.250843,-0.730759,-0.250759
0.8,-1,0.4,0.256556,-0.788338,-0.306024
0.8,-1,0.5,0.261431,-0.848887,-0.344356
0.8,-1,0.6,0.264562,-0.906833,-0.366996
0.8,-1,0.7,0.265442,-0.95821,-0.376364
0.8,-1,0.8,0.263937,-1.00072,-0.375324
0.8,-1,0.9,0.260191,-1.03344,-0.36666
0.8,-1,1,0.25452,-1.0565,-0.352793
0.8,-0.9,-1,0.237936,-1.11685,0.365901
0.8,-0.9,-0.9,0.241427,-1.09183,0.385458
0.8,-0.9,-0.8,0.24221,-1.0545,0.400385
0.8,-0.9,-0.7,0.239781,-1.0041,0.407769
0.8,-0.9,-0.6,0.233858,-0.941042,0.403983
0.8,-0.9,-0.5,0.224584,-0.86765,0.384943
0.8,-0.9,-0.4,0.212725,-0.788697,0.346763
0.8,-0.9,-0.3,0.199784,-0.711641,0.286853
0.8,-0.9,-0.2,0.187891,-0.645981,0.205295
0.8,-0.9,-0.1,0.179372,-0.601497,0.10596
0.8,-0.9,0,0.176068,-0.585666,-0.00339654
0.8,-0.9,0.1,0.17868,-0.601255,-0.112537
0.8,-0.9,0.2,0.186506,-0.645361,-0.211273
0.8,-0.9,0.3,0.197712,-0.710428,-0.29197
0.8,-0.9,0.4,0.209997,-0.786678,-0.350906
0.8,-0.9,0.5,0.221262,-0.864675,-0.388122
0.8,-0.9,0.6,0.230031,-0.937055,-0.406293
0.8,-0.9,0.7,0.235557,-0.999126,-0.409342
0.8,-0.9,0.8,0.237703,-1.04865,-0.40136
0.8,-0.9,0.9,0.236745,-1.08523,-0.385964
0.8,-0.9,1,0.233176,-1.10964,-0.366045
0.8,-0.8,-1,0.213743,-1.17493,0.374163
0.8,-0.8,-0.9,0.214687,-1.14942,0.40047
0.8,-0.8,-0.8,0.211992,-1.10875,0.423429
0.8,-0.8,-0.7,0.204834,-1.05108,0.439757
0.8,-0.8,-0.6,0.192634,-0.975866,0.444952
0.8,-0.8,-0.5,0.175386,-0.884854,0.433391
0.8,-0.8,-0.4,0.154068,-0.783311,0.398998
0.8,-0.8,-0.3,0.130979,-0.680858,0.336763
0.8,-0.8,-0.2,0.109715,-0.591078,0.245072
0.8,-0.8,-0.1,0.0944845,-0.529029,0.128041
0.8,-0.8,0,0.088772,-0.506806,-0.00370946
0.8,-0.8,0.1,0.0939281,-0.528999,-0.13516
0.8,-0.8,0.2,0.108565,-0.590781,-0.251374
0.8,-0.8,0.3,0.129189,-0.67993,-0.341938
0.8,-0.8,0.4,0.151624,-0.781411,-0.402962
0.8,-0.8,0.5,0.172323,-0.881765,-0.436229
0.8,-0.8,0.6,0.189036,-0.971524,-0.446838
0.8,-0.8,0.7,0.200814,-1.04555,-0.440888
0.8,-0.8,0.8,0.207675,-1.10218,-0.423985
0.8,-0.8,0.9,0.210192,-1.14202,-0.400601
0.8,-0.8,1,0.209174,-1.16687,-0.373987
0.8,-0.7,-1,0.187183,-1.23672,0.374698
0.8,-0.7,-0.9,0.185258,-1.21212,0.407938
0.8,-0.7,-0.8,0.178527,-1.16937,0.439839
0.8,-0.7,-0.7,0.165644,-1.10517,0.467031
0.8,-0.7,-0.6,0.145436,-1.01727,0.484321
0.8,-0.7,-0.5,0.117405,-0.905984,0.484401
0.8,-0.7,-0.4,0.0824934,-0.776286,0.458239
0.8,-0.7,-0.3,0.0439351,-0.639944,0.396896
0.8,-0.7,-0.2,0.00762809,-0.516119,0.295251
0.8,-0.7,-0.1,-0.018799,-0.428252,0.156721
0.8,-0.7,0,-0.0286024,-0.396456,-0.0041104
0.8,-0.7,0.1,-0.0190941,-0.428616,-0.164506
0.8,-0.7,0.2,0.00692138,-0.51642,-0.301884
0.8,-0.7,0.3,0.0426628,-0.639559,-0.40202
0.8,-0.7,0.4,0.0805539,-0.774676,-0.461853
0.8,-0.7,0.5,0.114791,-0.902851,-0.486723
0.8,-0.7,0.6,0.142225,-1.01257,-0.485642
0.8,-0.7,0.7,0.161964,-1.09903,-0.467624
0.8,-0.7,0.8,0.17452,-1.16203,-0.439923
0.8,-0.7,0.9,0.181059,-1.20383,-0.407678
0.8,-0.7,1,0.182907,-1.22775,-0.374208
